name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"chi_square_lpdf_Prim_real_Prim_vector/1/manual_time_mean",5,69.1141,92.3276,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1/manual_time_median",5,68.7112,91.8806,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1/manual_time_stddev",5,1.99364,2.38234,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4/manual_time_mean",5,122.748,145.626,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4/manual_time_median",5,122.668,145.377,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4/manual_time_stddev",5,0.534058,0.615779,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16/manual_time_mean",5,327.226,350.152,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16/manual_time_median",5,327.21,350.084,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16/manual_time_stddev",5,0.871578,0.881378,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/64/manual_time_mean",5,1148.17,1171.08,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/64/manual_time_median",5,1145.28,1168.16,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/64/manual_time_stddev",5,7.01897,7.09689,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/256/manual_time_mean",5,4481.76,4505.16,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/256/manual_time_median",5,4489.37,4512.61,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/256/manual_time_stddev",5,26.9779,27.2412,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1024/manual_time_mean",5,17618.6,17641.3,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1024/manual_time_median",5,17610.7,17633.6,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1024/manual_time_stddev",5,38.6713,38.8994,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4096/manual_time_mean",5,70670.9,70694,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4096/manual_time_median",5,70289.6,70316.5,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4096/manual_time_stddev",5,626.703,626.158,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16384/manual_time_mean",5,281801,281839,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16384/manual_time_median",5,281525,281566,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/16384/manual_time_stddev",5,669.541,673.143,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/65536/manual_time_mean",5,1.13845e+06,1.13833e+06,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/65536/manual_time_median",5,1.13723e+06,1.13715e+06,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/65536/manual_time_stddev",5,4165.69,4143.55,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/262144/manual_time_mean",5,4.56472e+06,4.56338e+06,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/262144/manual_time_median",5,4.56418e+06,4.56294e+06,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/262144/manual_time_stddev",5,11740.7,11812.2,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1048576/manual_time_mean",5,1.95515e+07,1.95466e+07,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1048576/manual_time_median",5,1.95398e+07,1.95349e+07,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/1048576/manual_time_stddev",5,68396.9,67976.4,ns,,,,,
"chi_square_lpdf_Prim_real_Prim_vector/4194304/manual_time_mean",5,8.61405e+07,8.61126e+07,ns,,,,,
